SampleID,Species ID,Kind,Common Name,Scientific Name,Sensitivity,pH,Temperature,Ammonia,Nitrite,Nitrate,DissolvedO2,Quality,Failed Parameters,Primary Issue,Recommended Action,Action Priority,Min pH,Max pH,Min Temp (C),Max Temp (C),Max Safe Ammonia (ppm),Max Safe Nitrite (ppm),Max Safe Nitrate (ppm),Min Dissolved O2 (mg/L)
533,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,8.42,29.6,0.0,0.004,3.3,9.7,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
534,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,8.18,25.4,0.004,0.0,33.2,11.1,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
535,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,7.79,24.9,0.034,0.002,5.9,11.4,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
536,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,7.92,22.3,0.001,0.001,7.4,10.6,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
537,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,7.89,25.8,0.553,1.821,6.0,11.0,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
538,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,7.9,25.3,0.12,0.002,6.0,2.6,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
539,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,7.76,26.2,0.854,0.586,4.3,10.1,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
540,36,Fish,Electric Yellow Cichlid,Labidochromis caeruleus,Medium,8.34,25.6,0.12,0.002,3.4,2.2,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.5,8.5,24.0,27.0,0.02,0.02,20.0,6.5
541,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,7.04,25.4,0.002,0.0,3.6,8.8,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
542,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,6.84,25.1,0.001,0.004,4.3,8.5,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
543,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,7.75,23.3,0.002,0.004,8.1,10.6,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
544,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,6.67,25.0,0.004,0.004,3.8,9.5,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
545,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,6.98,22.0,0.014,0.004,15.1,6.7,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
546,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,7.25,22.2,0.011,0.002,18.7,6.8,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
547,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,7.28,22.5,0.008,0.003,13.3,6.8,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
548,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,6.27,22.1,0.002,0.002,4.4,9.5,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
549,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,8.28,27.3,0.004,0.004,5.4,8.5,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
550,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,6.9,19.6,0.0,0.002,5.0,8.8,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
551,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,7.72,23.0,0.002,0.001,24.8,8.7,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
552,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,9.63,36.6,0.001,0.004,3.4,10.1,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
553,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,6.84,23.4,0.713,1.166,8.1,10.4,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
554,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,7.79,24.6,0.416,1.79,6.0,8.6,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
555,37,Fish,Convict Cichlid,Amatitlania nigrofasciata,Low,9.36,13.1,0.002,0.003,3.9,11.3,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,8.0,21.0,28.0,0.02,0.02,20.0,6.4
556,38,Fish,Oscar,Astronotus ocellatus,Medium,7.04,26.2,0.003,0.002,5.5,11.0,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
557,38,Fish,Oscar,Astronotus ocellatus,Medium,7.22,23.7,0.004,0.002,7.4,11.5,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
558,38,Fish,Oscar,Astronotus ocellatus,Medium,7.02,23.2,0.002,0.0,7.3,9.1,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
559,38,Fish,Oscar,Astronotus ocellatus,Medium,7.01,26.1,0.001,0.002,6.6,9.6,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
560,38,Fish,Oscar,Astronotus ocellatus,Medium,6.28,22.3,0.011,0.009,16.4,6.7,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
561,38,Fish,Oscar,Astronotus ocellatus,Medium,6.68,23.9,0.01,0.01,14.9,7.4,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
562,38,Fish,Oscar,Astronotus ocellatus,Medium,7.37,24.7,0.013,0.001,14.1,6.7,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
563,38,Fish,Oscar,Astronotus ocellatus,Medium,7.92,25.8,0.001,0.001,4.9,10.2,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
564,38,Fish,Oscar,Astronotus ocellatus,Medium,7.29,21.0,0.003,0.002,4.8,11.3,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
565,38,Fish,Oscar,Astronotus ocellatus,Medium,7.03,25.4,0.04,0.002,4.9,11.0,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
566,38,Fish,Oscar,Astronotus ocellatus,Medium,7.11,23.6,0.002,0.003,33.5,9.8,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
567,38,Fish,Oscar,Astronotus ocellatus,Medium,7.15,26.0,1.077,6.19,95.0,9.9,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
568,38,Fish,Oscar,Astronotus ocellatus,Medium,5.14,35.6,0.002,0.002,3.3,9.9,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
569,38,Fish,Oscar,Astronotus ocellatus,Medium,6.12,24.1,0.845,3.702,58.7,10.5,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
570,38,Fish,Oscar,Astronotus ocellatus,Medium,9.29,37.3,0.002,0.0,7.9,8.3,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,22.0,27.0,0.02,0.02,20.0,6.3
571,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.91,26.0,0.001,0.0,5.3,10.0,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
572,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.97,27.3,0.003,0.004,4.7,10.9,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
573,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,7.05,25.9,0.004,0.003,7.9,10.7,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
574,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.69,26.3,0.002,0.004,7.4,8.6,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
575,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.65,23.5,0.012,0.001,17.3,7.5,good,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
576,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,7.32,24.5,0.012,0.002,18.3,6.9,good,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
577,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.62,24.1,0.015,0.001,16.7,7.8,good,,,Keep weekly testing and regular water changes.,low,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
578,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.19,24.3,0.0,0.002,4.3,10.6,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
579,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.68,30.2,0.001,0.003,3.6,11.5,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
580,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.73,23.7,0.001,0.001,24.9,11.2,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
581,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,7.05,22.1,0.004,0.0,7.0,10.8,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
582,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.72,25.1,1.062,4.096,73.0,10.9,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
583,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.8,26.8,0.837,1.974,55.3,9.4,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
584,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,7.29,23.9,0.12,0.002,8.2,3.9,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
585,39,Fish,Firemouth Cichlid,Thorichthys meeki,Medium,6.82,26.7,1.398,6.155,86.6,11.0,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,23.0,28.0,0.02,0.02,20.0,6.4
586,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,6.98,26.5,0.003,0.001,3.4,9.5,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
587,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.3,24.0,0.003,0.0,5.0,10.3,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
588,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,6.69,26.9,0.001,0.004,4.3,11.6,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
589,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.09,23.0,0.0,0.0,6.3,10.9,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
590,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,6.91,24.7,0.013,0.007,17.1,7.3,good,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
591,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.21,27.8,0.011,0.0,13.8,7.4,good,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
592,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,6.85,27.5,0.013,0.007,17.8,6.9,good,,,Keep weekly testing and regular water changes.,low,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
593,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.27,22.6,0.002,0.004,32.1,11.1,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
594,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.04,30.3,0.0,0.001,6.1,8.3,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
595,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.68,27.0,0.0,0.004,3.6,9.8,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
596,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,6.6,22.7,0.042,0.003,3.9,8.5,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
597,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,9.1,14.6,0.004,0.003,7.8,9.9,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
598,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.16,27.2,1.375,4.522,81.3,8.9,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
599,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,7.21,23.2,0.251,1.22,4.0,9.6,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
600,40,Fish,Jack Dempsey,Rocio octofasciata,Medium,9.73,12.9,0.001,0.003,4.2,11.2,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,7.5,22.0,28.0,0.02,0.02,20.0,6.3
601,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,7.2,27.2,0.001,0.001,6.9,10.1,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
602,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.73,26.7,0.002,0.003,5.1,9.6,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
603,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.71,26.7,0.001,0.003,7.3,10.7,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
604,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.59,25.4,0.002,0.002,8.0,9.4,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
605,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,7.27,24.8,0.011,0.001,17.5,6.7,good,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
606,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.74,27.0,0.012,0.0,13.0,7.3,good,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
607,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.78,24.8,0.013,0.003,16.6,7.1,good,,,Keep weekly testing and regular water changes.,low,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
608,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.72,25.0,0.001,0.0,27.1,11.3,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
609,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,7.01,26.2,0.003,0.001,23.4,9.2,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
610,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.81,29.9,0.004,0.0,5.6,9.4,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
611,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.59,29.5,0.004,0.003,6.6,9.9,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
612,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,5.27,12.6,0.0,0.003,5.4,9.6,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
613,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,7.31,25.3,0.12,0.001,6.6,2.7,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
614,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,7.06,26.1,1.237,6.138,58.3,9.7,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
615,41,Fish,Blood Parrot Cichlid,Hybrid Cichlid,Medium,6.79,26.8,0.12,0.001,6.0,3.7,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.4,24.0,28.0,0.02,0.02,20.0,6.3
616,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.41,23.9,0.001,0.001,5.7,9.9,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
617,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.23,25.8,0.0,0.002,6.4,9.8,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
618,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,6.26,24.7,0.002,0.001,7.1,9.3,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
619,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,6.87,25.0,0.004,0.0,3.8,9.2,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
620,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,6.65,24.3,0.015,0.003,13.5,7.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
621,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.15,26.3,0.014,0.008,17.3,7.7,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
622,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,6.36,25.2,0.015,0.004,16.9,7.4,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
623,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,6.75,23.9,0.026,0.003,3.9,9.4,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
624,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.94,25.0,0.001,0.001,8.3,9.1,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
625,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.96,23.8,0.003,0.0,6.7,9.1,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
626,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.05,23.7,0.003,0.004,31.9,9.1,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
627,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,6.29,25.4,0.12,0.0,6.1,3.9,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
628,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,9.11,37.2,0.003,0.001,7.5,8.5,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
629,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.39,25.5,0.35,1.194,7.9,10.4,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
630,42,Fish,Bolivian Ram,Mikrogeophagus altispinosus,Low,7.06,24.2,0.948,3.155,66.9,8.8,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,23.0,27.0,0.02,0.02,20.0,6.4
